field_70173_aa,ticksExisted,2,
field_70174_ab,fireResistance,2,
field_70175_ag,addedToChunk,2,
field_70176_ah,chunkCoordX,2,
field_70177_z,rotationYaw,2,
field_70178_ae,isImmuneToFire,2,
field_70179_y,motionZ,2,
field_70180_af,dataWatcher,2,
field_70181_x,motionY,2,
field_70191_b,throwableShake,2,
field_70192_c,thrower,2,
field_70193_a,inGround,2,
field_70194_h,ticksInGround,2,
field_70195_i,ticksInAir,2,
field_70197_d,potionDamage,2,
field_70221_f,shatterOrDrop,2,
field_70222_d,targetZ,2,
field_70223_e,despawnTimer,2,
field_70224_b,targetX,2,
field_70225_c,targetY,2,
field_70230_d,accelerationZ,2,
field_70232_b,accelerationX,2,
field_70233_c,accelerationY,2,
field_70234_an,ticksInAir,2,
field_70235_a,shootingEntity,2,
field_70236_j,ticksAlive,2,
field_70238_i,inGround,2,
field_70249_b,arrowShake,2,
field_70250_c,shootingEntity,2,
field_70251_a,canBePickedUp,2,
field_70252_j,ticksInGround,2,
field_70253_h,inData,2,
field_70254_i,inGround,2,
field_70255_ao,damage,2,
field_70256_ap,knockbackStrength,2,
field_70257_an,ticksInAir,2,
field_70259_a,entityDragonObj,2,
field_70260_b,health,2,
field_70261_a,innerRotation,2,
field_70262_b,lightningState,2,
field_70263_c,boltLivingTime,2,
field_70264_a,boltVertex,2,
field_70272_f,boatZ,2,
field_70273_g,boatYaw,2,
field_70274_d,boatX,2,
field_70275_e,boatY,2,
field_70276_b,speedMultiplier,2,
field_70277_c,boatPosRotationIncrements,2,
field_70278_an,velocityZ,0,
field_70279_a,isBoatEmpty,2,
field_70280_j,velocityY,0,
field_70281_h,boatPitch,2,
field_70282_i,velocityX,0,
field_70290_d,hoverStart,2,
field_70291_e,health,2,
field_70292_b,age,2,
field_70456_f,currentItemStack,0,
field_70457_g,itemStack,2,
field_70458_d,player,2,
field_70459_e,inventoryChanged,2,
field_70460_b,armorInventory,2,
field_70461_c,currentItem,2,
field_70462_a,mainInventory,2,
field_70464_b,inventoryWidth,2,
field_70465_c,eventHandler,2,
field_70466_a,stackList,2,
field_70467_a,stackResult,2,
field_70472_d,currentRecipe,2,
field_70473_e,currentRecipeIndex,2,
field_70474_b,theInventory,2,
field_70475_c,thePlayer,2,
field_70476_a,theMerchant,2,
field_70477_b,upperChest,2,
field_70478_c,lowerChest,2,
field_70479_a,name,2,
field_70481_b,slotsCount,2,
field_70482_c,inventoryContents,2,
field_70483_a,inventoryTitle,2,
field_70488_a,associatedChest,2,
field_70499_f,isInReverse,2,
field_70500_g,matrix,2,
field_70506_as,velocityZ,0,
field_70507_ar,velocityY,0,
field_70508_aq,velocityX,0,
field_70509_j,minecartY,2,
field_70510_h,turnProgress,2,
field_70511_i,minecartX,2,
field_70512_ao,minecartYaw,2,
field_70513_ap,minecartPitch,2,
field_70514_an,minecartZ,2,
field_70516_a,fuse,2,
field_70520_f,tickCounter1,2,
field_70522_e,art,2,
field_70529_d,xpOrbHealth,2,
field_70530_e,xpValue,2,
field_70531_b,xpOrbAge,2,
field_70533_a,xpColor,2,
field_70544_f,particleScale,0,
field_70545_g,particleGravity,0,
field_70546_d,particleAge,0,
field_70547_e,particleMaxAge,0,
field_70548_b,particleTextureJitterX,0,
field_70549_c,particleTextureJitterY,0,
field_70550_a,particleIcon,0,
field_70551_j,particleBlue,0,
field_70552_h,particleRed,0,
field_70553_i,particleGreen,0,
field_70554_ao,interpPosY,0,
field_70555_ap,interpPosZ,0,
field_70556_an,interpPosX,0,
field_70557_a,theEntity,0,
field_70558_as,particleName,0,
field_70559_ar,maximumLife,0,
field_70560_aq,currentLife,0,
field_70561_a,initialParticleScale,0,
field_70562_a,flameScale,0,
field_70563_a,materialType,0,
field_70564_aq,bobTimer,0,
field_70570_a,reddustParticleScale,0,
field_70571_a,portalParticleScale,0,
field_70572_as,portalPosZ,0,
field_70573_ar,portalPosY,0,
field_70574_aq,portalPosX,0,
field_70575_a,particleScaleOverTime,0,
field_70576_a,footstepAge,0,
field_70577_ar,currentFootSteps,0,
field_70578_aq,footstepMaxAge,0,
field_70579_a,timeSinceStart,0,
field_70580_aq,maximumTime,0,
field_70583_ar,theRenderEngine,0,
field_70585_a,noteParticleScale,0,
field_70586_a,lavaParticleScale,0,
field_70587_a,smokeParticleScale,0,
field_70588_a,snowDigParticleScale,0,
field_70590_a,baseSpellTextureIndex,0,
field_70591_a,entityToPickUp,0,
field_70592_at,yOffs,0,
field_70593_as,maxAge,0,
field_70594_ar,age,0,
field_70595_aq,entityPickingUp,0,
field_70696_bz,attackTarget,2,
field_70698_bv,defaultPitch,2,
field_70699_by,navigator,2,
field_70700_bx,numTicksToChaseTarget,2,
field_70701_bs,moveForward,2,
field_70702_br,moveStrafing,2,
field_70703_bu,isJumping,2,
field_70704_bt,randomYawVelocity,2,
field_70705_bn,newRotationPitch,2,
field_70708_bq,entityAge,2,
field_70709_bj,newPosX,2,
field_70710_bk,newPosY,2,
field_70712_bm,newRotationYaw,2,
field_70713_bf,activePotionsMap,2,
field_70714_bg,tasks,2,
field_70715_bh,targetTasks,2,
field_70716_bi,newPosRotationIncrements,2,
field_70717_bb,attackingPlayer,2,
field_70718_bc,recentlyHit,2,
field_70720_be,arrowHitTimer,2,
field_70721_aZ,limbSwingAmount,2,
field_70722_aY,prevLimbSwingAmount,2,
field_70723_bA,senses,2,
field_70724_aR,attackTime,2,
field_70725_aQ,deathTime,2,
field_70726_aT,cameraPitch,2,
field_70727_aS,prevCameraPitch,2,
field_70728_aV,experienceValue,2,
field_70729_aU,dead,2,
field_70732_aI,prevSwingProgress,2,
field_70733_aJ,swingProgress,2,
field_70735_aL,prevHealth,2,
field_70737_aN,hurtTime,2,
field_70738_aO,maxHurtTime,2,
field_70739_aP,attackedAtYaw,2,
field_70744_aE,scoreValue,2,
field_70746_aG,landMovementFactor,2,
field_70747_aH,jumpMovementFactor,2,
field_70749_g,lookHelper,2,
field_70752_e,potionsNeedUpdate,2,
field_70754_ba,limbSwing,2,
field_70755_b,entityLivingToAttack,2,
field_70756_c,revengeTimer,2,
field_70757_a,livingSoundTime,2,
field_70758_at,prevRotationYawHead,2,
field_70759_as,rotationYawHead,2,
field_70760_ar,prevRenderYawOffset,2,
field_70761_aq,renderYawOffset,2,
field_70762_j,bodyHelper,2,
field_70765_h,moveHelper,2,
field_70767_i,jumpHelper,2,
field_70771_an,maxHurtResistantTime,2,
field_70772_bD,maximumHomeDistance,2,
field_70773_bE,jumpTicks,2,
field_70775_bC,homePosition,2,
field_70776_bF,currentTarget,2,
field_70786_d,pathToEntity,2,
field_70787_b,hasAttacked,2,
field_70788_c,fleeingTick,2,
field_70789_a,entityToAttack,2,
field_70791_f,attackCounter,2,
field_70792_g,targetedEntity,2,
field_70793_d,waypointZ,2,
field_70794_e,prevAttackCounter,2,
field_70795_b,waypointX,2,
field_70796_c,waypointY,2,
field_70797_a,courseChangeCooldown,2,
field_70798_h,aggroCooldown,2,
field_70810_d,slimeJumpDelay,2,
field_70811_b,squishFactor,2,
field_70812_c,prevSquishFactor,2,
field_70813_a,squishAmount,2,
field_70826_g,stareTimer,2,
field_70827_d,carriableBlocks,2,
field_70828_e,teleportDelay,2,
field_70833_d,timeSinceIgnited,2,
field_70834_e,lastActiveTime,2,
field_70837_d,angerLevel,2,
field_70838_e,randomSoundDelay,2,
field_70843_d,allySummonCooldown,2,
field_70847_d,heightOffset,2,
field_70848_e,heightOffsetUpdateTime,2,
field_70855_f,attackTimer,2,
field_70856_g,holdRoseTick,2,
field_70857_d,villageObj,2,
field_70858_e,homeCheckTimer,2,
field_70859_f,squidYaw,2,
field_70860_g,prevSquidYaw,2,
field_70861_d,squidPitch,2,
field_70862_e,prevSquidPitch,2,
field_70863_bz,randomMotionSpeed,2,
field_70864_bA,rotationVelocity,2,
field_70865_by,lastTentacleAngle,2,
field_70866_j,tentacleAngle,2,
field_70867_h,squidRotation,2,
field_70868_i,prevSquidRotation,2,
field_70869_bD,randomMotionVecY,2,
field_70870_bE,randomMotionVecZ,2,
field_70872_bC,randomMotionVecX,2,
field_70881_d,inLove,2,
field_70882_e,breeding,2,
field_70883_f,destPos,2,
field_70887_j,timeUntilNextEgg,2,
field_70898_d,fleeceColorTable,2,
field_70899_e,sheepTimer,2,
field_70911_d,aiSit,2,
field_70914_e,aiTempt,2,
field_70924_f,headRotationCourseOld,2,
field_70925_g,isWet,2,
field_70926_e,headRotationCourse,2,
field_70927_j,prevTimeWolfIsShaking,2,
field_70928_h,isShaking,2,
field_70929_i,timeWolfIsShaking,2,
field_70935_b,customer,0,
field_70936_c,recipeList,0,
field_70937_a,theMerchantInventory,0,
field_70952_f,isMating,2,
field_70953_g,isPlaying,2,
field_70954_d,villageObj,2,
field_70955_e,randomTickDivider,2,
field_70956_bz,wealth,2,
field_70958_bB,villagersSellingList,2,
field_70959_by,needsInitilization,2,
field_70960_bC,blacksmithSellingList,2,
field_70961_j,timeUntilReset,2,
field_70962_h,buyingPlayer,2,
field_70963_i,buyingList,2,
field_70976_f,ringBufferIndex,2,
field_70977_g,dragonPartArray,2,
field_70978_d,targetZ,2,
field_70979_e,ringBuffer,2,
field_70980_b,targetX,2,
field_70981_c,targetY,2,
field_70982_bz,dragonPartTail3,2,
field_70983_bA,dragonPartWing1,2,
field_70984_by,dragonPartTail2,2,
field_70985_j,dragonPartTail1,2,
field_70986_h,dragonPartHead,2,
field_70987_i,dragonPartBody,2,
field_70988_bD,animTime,2,
field_70989_bE,forceNewTarget,2,
field_70990_bB,dragonPartWing2,2,
field_70991_bC,prevAnimTime,2,
field_70992_bH,healingEnderCrystal,2,
field_70993_bI,target,2,
field_70994_bF,slowed,2,
field_70995_bG,deathTicks,2,
field_71067_cb,experienceTotal,2,
field_71068_ca,experienceLevel,2,
field_71069_bz,inventoryContainer,2,
field_71070_bA,openContainer,2,
field_71071_by,inventory,2,
field_71072_f,itemInUseCount,2,
field_71073_d,startMinecartRidingCoordinate,2,
field_71074_e,itemInUse,2,
field_71075_bZ,capabilities,2,
field_71076_b,sleepTimer,2,
field_71077_c,spawnChunk,2,
field_71078_a,theInventoryEnderChest,2,
field_71080_cy,prevTimeInPortal,0,
field_71081_bT,playerLocation,2,
field_71083_bS,sleeping,2,
field_71086_bY,timeInPortal,0,
field_71087_bX,inPortal,2,
field_71088_bW,timeUntilPortal,2,
field_71090_bL,xpCooldown,2,
field_71093_bK,dimension,2,
field_71100_bB,foodStats,2,
field_71101_bC,flyToggleTimer,2,
field_71102_ce,speedInAir,2,
field_71104_cf,fishEntity,2,
field_71106_cc,experience,2,
field_71107_bF,prevCameraYaw,2,
field_71108_cd,speedOnGround,2,
field_71109_bG,cameraYaw,2,
field_71129_f,loadedChunks,2,
field_71130_g,destroyedItemsNetCache,2,
field_71131_d,managedPosX,2,
field_71132_e,managedPosZ,2,
field_71133_b,mcServer,2,
field_71134_c,theItemInWorldManager,2,
field_71135_a,playerNetServerHandler,2,
field_71136_j,playerConqueredTheEnd,2,
field_71137_h,isChangingQuantityOnly,2,
field_71138_i,ping,2,
field_71139_cq,currentWindowId,2,
field_71140_co,chatColours,2,
field_71143_cn,chatVisibility,2,
field_71144_ck,lastExperience,2,
field_71146_ci,lastFoodLevel,2,
field_71147_cj,wasHungry,2,
field_71148_cg,translator,2,
field_71149_ch,lastHealth,2,
field_71154_f,renderArmYaw,0,
field_71155_g,renderArmPitch,0,
field_71156_d,sprintToggleTimer,0,
field_71157_e,sprintingTicksLeft,0,
field_71158_b,movementInput,0,
field_71159_c,mc,0,
field_71163_h,prevRenderArmYaw,0,
field_71164_i,prevRenderArmPitch,0,
field_71168_co,ticksSinceMovePacket,0,
field_71169_cp,hasSetHealth,0,
field_71170_cm,wasSneaking,0,
field_71171_cn,wasSprinting,0,
field_71172_ck,oldRotationPitch,0,
field_71173_cl,wasOnGround,0,
field_71174_a,sendQueue,0,
field_71175_ci,oldPosZ,0,
field_71176_cj,oldRotationYaw,0,
field_71177_cg,oldMinY,0,
field_71178_ch,oldPosY,0,
field_71179_j,oldPosX,0,
field_71180_f,otherPlayerMPYaw,0,
field_71181_g,otherPlayerMPPitch,0,
field_71182_d,otherPlayerMPY,0,
field_71183_e,otherPlayerMPZ,0,
field_71184_b,otherPlayerMPPosRotationIncrements,0,
field_71185_c,otherPlayerMPX,0,
field_71186_a,isItemInUse,0,
field_71280_D,buildLimit,2,
field_71284_A,pvpEnabled,2,
field_71285_B,allowFlight,2,
field_71286_C,motd,2,
field_71287_L,worldName,0,
field_71288_M,isDemo,2,
field_71289_N,enableBonusChest,2,
field_71290_O,worldIsBeingDeleted,2,
field_71292_I,serverKeyPair,2,
field_71293_J,serverOwner,2,
field_71294_K,folderName,2,
field_71295_T,startProfiling,2,
field_71296_Q,serverIsRunning,2,
field_71298_S,userMessage,2,
field_71299_R,timeOfLastWarning,2,
field_71302_d,currentTask,2,
field_71303_e,percentDone,2,
field_71304_b,theProfiler,2,
field_71305_c,worldServers,2,
field_71307_n,usageSnooper,2,
field_71308_o,anvilFile,2,
field_71309_l,mcServer,2,
field_71310_m,anvilConverterForAnvilFile,2,
field_71311_j,tickTimeArray,2,
field_71312_k,timeOfLastDimensionTick,2,
field_71315_w,tickCounter,2,
field_71316_v,serverStopped,2,
field_71317_u,serverRunning,2,
field_71318_t,serverConfigManager,2,
field_71319_s,serverPort,2,
field_71320_r,hostname,1,
field_71321_q,commandManager,2,
field_71322_p,playersOnline,2,
field_71323_z,canSpawnNPCs,2,
field_71324_y,canSpawnAnimals,2,
field_71325_x,onlineMode,2,
field_71335_s,guiIsEnabled,1,
field_71337_q,gameType,1,
field_71338_p,canSpawnStructures,1,
field_71339_n,theRConThreadMain,1,
field_71340_o,settings,1,
field_71341_l,pendingCommandList,1,
field_71342_m,theRConThreadQuery,1,
field_71345_q,lanServerPing,0,
field_71346_p,isPublic,0,
field_71348_o,isGamePaused,0,
field_71349_l,mc,0,
field_71350_m,theWorldSettings,0,
field_71412_D,mcDataDir,0,
field_71415_G,inGameHasFocus,0,
field_71417_B,mouseHelper,0,
field_71419_L,debugUpdateTime,0,
field_71420_M,fpsCounter,0,
field_71421_N,prevFrameTime,0,
field_71422_O,currentServerData,0,
field_71423_H,systemTime,0,
field_71424_I,mcProfiler,0,
field_71425_J,running,0,
field_71426_K,debug,0,
field_71427_U,usageSnooper,0,
field_71428_T,timer,0,
field_71429_W,leftClickCounter,0,
field_71431_Q,fullscreen,0,
field_71432_P,theMinecraft,0,
field_71433_S,crashReporter,0,
field_71434_R,hasCrashed,0,
field_71435_Y,tempDisplayHeight,0,
field_71436_X,tempDisplayWidth,0,
field_71437_Z,theIntegratedServer,0,
field_71438_f,renderGlobal,0,
field_71439_g,thePlayer,0,
field_71440_d,displayHeight,0,
field_71441_e,theWorld,0,
field_71442_b,playerController,0,
field_71443_c,displayWidth,0,
field_71444_a,memoryReserve,0,
field_71445_n,isGamePaused,0,
field_71446_o,renderEngine,0,
field_71449_j,session,0,
field_71451_h,renderViewEntity,0,
field_71452_i,effectRenderer,0,
field_71453_ak,myNetworkManager,0,
field_71454_w,skipRenderWorld,0,
field_71455_al,integratedServerIsRunning,0,
field_71456_v,ingameGUI,0,
field_71457_ai,joinPlayerCounter,0,
field_71458_u,guiAchievement,0,
field_71459_aj,isDemo,0,
field_71460_t,entityRenderer,0,
field_71461_s,loadingScreen,0,
field_71462_r,currentScreen,0,
field_71464_q,standardGalacticFontRenderer,0,
field_71465_an,debugProfilerName,0,
field_71466_p,fontRendererObj,0,
field_71467_ac,rightClickDelayTimer,0,
field_71468_ad,refreshTexturePacksScheduled,0,
field_71469_aa,saveLoader,0,
field_71470_ab,debugFPS,0,
field_71474_y,gameSettings,0,
field_71475_ae,serverName,0,
field_71476_x,objectMouseOver,0,
field_71477_af,serverPort,0,
field_71510_d,crashReportFile,2,
field_71511_b,cause,2,
field_71512_c,crashReportSections,2,
field_71513_a,description,2,
field_71533_a,theAdmin,2,
field_71561_b,commandSet,2,
field_71562_a,commandMap,2,
field_71567_b,allowedCharactersArray,2,
field_71572_b,posY,2,
field_71573_c,posZ,2,
field_71574_a,posX,2,
field_71576_a,theReportedExceptionCrashReport,2,
field_71577_f,enderEyeMetaToDirection,2,
field_71578_g,rotateLeft,2,
field_71579_d,facingToDirection,2,
field_71580_e,rotateOpposite,2,
field_71581_b,offsetZ,2,
field_71582_c,directionToFacing,2,
field_71583_a,offsetX,2,
field_71584_h,bedDirection,2,
field_71585_d,offsetsZForSide,2,
field_71586_b,offsetsXForSide,2,
field_71587_c,offsetsYForSide,2,
field_71588_a,oppositeSide,2,
field_72307_f,hitVec,2,
field_72308_g,entityHit,2,
field_72309_d,blockZ,2,
field_72310_e,sideHit,2,
field_72311_b,blockX,2,
field_72312_c,blockY,2,
field_72313_a,typeOfHit,2,
field_72334_f,maxZ,2,
field_72336_d,maxX,2,
field_72337_e,maxY,2,
field_72338_b,minY,2,
field_72339_c,minZ,2,
field_72340_a,minX,2,
field_72400_f,mcServer,2,
field_72401_g,bannedPlayers,2,
field_72402_d,viewDistance,2,
field_72403_e,dateFormat,2,
field_72404_b,playerEntityList,2,
field_72405_c,maxPlayers,2,
field_72407_n,commandsAllowedForAll,2,
field_72408_o,playerPingIndex,2,
field_72409_l,whiteListEnforced,2,
field_72410_m,gameType,2,
field_72411_j,whiteListedPlayers,2,
field_72412_k,playerNBTManagerObj,2,
field_72413_h,bannedIPs,2,
field_72414_i,ops,2,
field_72416_e,hostPlayerData,0,
field_72448_b,yCoord,2,
field_72449_c,zCoord,2,
field_72450_a,xCoord,2,
field_72595_f,requestIdAsString,1,
field_72596_d,requestId,1,
field_72597_e,challengeValue,1,
field_72598_b,timestamp,1,
field_72599_c,randomChallenge,1,
field_72614_f,serverSocketList,1,
field_72616_e,socketList,1,
field_72617_b,server,1,
field_72618_c,rconThread,1,
field_72619_a,running,1,
field_72629_g,lastAuthCheckTime,1,
field_72630_n,buffer,1,
field_72631_o,incomingPacket,1,
field_72632_l,worldName,1,
field_72633_m,querySocket,1,
field_72634_j,maxPlayers,1,
field_72635_k,serverMotd,1,
field_72636_h,queryPort,1,
field_72637_i,serverPort,1,
field_72638_v,lastQueryResponseTime,1,
field_72639_u,output,1,
field_72640_t,time,1,
field_72641_s,queryClients,1,
field_72642_r,serverHostname,1,
field_72643_q,queryHostname,1,
field_72647_g,rconPort,1,
field_72648_l,clientThreads,1,
field_72649_j,serverSocket,1,
field_72650_k,rconPassword,1,
field_72651_h,serverPort,1,
field_72652_i,hostname,1,
field_72657_g,loggedIn,1,
field_72658_j,rconPassword,1,
field_72659_h,clientSocket,1,
field_72660_i,buffer,1,
field_72666_a,hexDigits,1,
field_72673_b,output,1,
field_72674_a,byteArrayOutput,1,
field_72696_f,xzDirectionsConst,2,
field_72697_d,playerInstancesToUpdate,2,
field_72698_e,playerViewRadius,2,
field_72699_b,players,2,
field_72700_c,playerInstances,2,
field_72701_a,theWorldServer,2,
field_72737_D,maxBlockZ,0,
field_72738_E,damagedBlocks,0,
field_72739_F,renderDistanceChunks,0,
field_72740_G,renderEntitiesStartupCounter,0,
field_72741_A,minBlockZ,0,
field_72742_B,maxBlockX,0,
field_72743_C,maxBlockY,0,
field_72744_L,renderersBeingClipped,0,
field_72745_M,renderersBeingOccluded,0,
field_72746_N,renderersBeingRendered,0,
field_72747_O,renderersSkippingRenderPass,0,
field_72748_H,countEntitiesTotal,0,
field_72749_I,countEntitiesRendered,0,
field_72750_J,countEntitiesHidden,0,
field_72751_K,renderersLoaded,0,
field_72752_Q,worldRenderersCheckIndex,0,
field_72753_P,dummyRenderInt,0,
field_72754_S,allRenderLists,0,
field_72755_R,glRenderLists,0,
field_72756_f,prevSortZ,0,
field_72757_g,frustumCheckOffset,0,
field_72758_d,prevSortX,0,
field_72759_e,prevSortY,0,
field_72761_c,occlusionResult,0,
field_72763_n,renderChunksTall,0,
field_72764_o,renderChunksDeep,0,
field_72765_l,worldRenderers,0,
field_72766_m,renderChunksWide,0,
field_72767_j,worldRenderersToUpdate,0,
field_72768_k,sortedWorldRenderers,0,
field_72769_h,theWorld,0,
field_72770_i,renderEngine,0,
field_72771_w,glSkyList,0,
field_72772_v,starGLCallList,0,
field_72773_u,cloudTickCounter,0,
field_72774_t,occlusionEnabled,0,
field_72775_s,glOcclusionQueryBase,0,
field_72777_q,mc,0,
field_72778_p,glRenderListBase,0,
field_72779_z,minBlockY,0,
field_72780_y,minBlockX,0,
field_72781_x,glSkyList2,0,
field_72782_b,theWorldServer,2,
field_72783_a,mcServer,2,
field_72792_d,maxTrackingDistanceThreshold,2,
field_72793_b,trackedEntities,2,
field_72794_c,trackedEntityHashTable,2,
field_72795_a,theWorld,2,
field_72814_d,hasExtendedLevels,2,
field_72815_e,worldObj,2,
field_72816_b,chunkZ,2,
field_72817_c,chunkArray,2,
field_72818_a,chunkX,2,
field_72982_D,villageCollectionObj,2,
field_72983_E,villageSiegeObj,2,
field_72984_F,theProfiler,2,
field_72985_G,spawnHostileMobs,2,
field_72986_A,worldInfo,2,
field_72987_B,findingSpawnPoint,2,
field_72988_C,mapStorage,2,
field_72990_M,ambientTickCountdown,2,
field_72992_H,spawnPeacefulMobs,2,
field_72993_I,activeChunkSet,2,
field_72994_J,lightUpdateBlockList,2,
field_72995_K,isRemote,2,
field_72996_f,loadedEntityList,2,
field_72997_g,unloadedEntityList,2,
field_72998_d,collidingBoundingBoxes,2,
field_72999_e,scheduledUpdatesAreImmediate,2,
field_73001_c,cloudColour,2,
field_73003_n,prevRainingStrength,2,
field_73004_o,rainingStrength,2,
field_73005_l,updateLCG,2,
field_73006_m,DIST_HASH_MAGIC,2,
field_73007_j,weatherEffects,2,
field_73008_k,skylightSubtracted,2,
field_73010_i,playerEntities,2,
field_73011_w,provider,2,
field_73012_v,rand,2,
field_73013_u,difficultySetting,2,
field_73016_r,lastLightningBolt,2,
field_73017_q,thunderingStrength,2,
field_73018_p,prevThunderingStrength,2,
field_73019_z,saveHandler,2,
field_73020_y,chunkProvider,2,
field_73021_x,worldAccesses,2,
field_73032_d,entityList,0,
field_73033_b,clientChunkProvider,0,
field_73034_c,entityHashSet,0,
field_73035_a,sendQueue,0,
field_73036_L,entitySpawnQueue,0,
field_73037_M,mc,0,
field_73038_N,previousActiveChunkSet,0,
field_73058_d,disableLevelSaving,2,
field_73059_b,theChunkProviderServer,2,
field_73061_a,mcServer,2,
field_73062_L,theEntityTracker,2,
field_73063_M,thePlayerManager,2,
field_73064_N,pendingTickListEntriesHashSet,2,
field_73065_O,pendingTickListEntriesTreeSet,2,
field_73066_T,entityIdMap,2,
field_73068_P,allPlayersSleeping,2,
field_73069_S,bonusChestContent,2,
field_73071_a,demoWorldSettings,2,
field_73072_L,demoWorldSeed,2,
field_73086_f,curBlockX,2,
field_73087_g,curBlockY,2,
field_73088_d,isDestroyingBlock,2,
field_73089_e,initialDamage,2,
field_73090_b,thisPlayerMP,2,
field_73091_c,gameType,2,
field_73092_a,theWorld,2,
field_73093_n,initialBlockDamage,2,
field_73094_o,durabilityRemainingOnBlock,2,
field_73095_l,posY,2,
field_73096_m,posZ,2,
field_73097_j,receivedFinishDiggingPacket,2,
field_73098_k,posX,2,
field_73099_h,curBlockZ,2,
field_73100_i,curblockDamage,2,
field_73103_d,demoTimeExpired,2,
field_73111_d,partialBlockZ,0,
field_73112_e,partialBlockProgress,0,
field_73113_b,partialBlockX,0,
field_73114_c,partialBlockY,0,
field_73115_a,miningPlayerEntId,0,
field_73126_f,encodedPosZ,2,
field_73127_g,encodedRotationYaw,2,
field_73128_d,encodedPosX,2,
field_73129_e,encodedPosY,2,
field_73130_b,trackingDistanceThreshold,2,
field_73131_c,updateFrequency,2,
field_73132_a,trackedEntity,2,
field_73133_n,playerEntitiesUpdated,2,
field_73134_o,trackingPlayers,2,
field_73135_l,motionZ,2,
field_73136_m,updateCounter,2,
field_73137_j,lastTrackedEntityMotionX,2,
field_73138_k,lastTrackedEntityMotionY,2,
field_73139_h,encodedRotationPitch,2,
field_73140_i,lastHeadMotion,2,
field_73141_v,ridingEntity,2,
field_73142_u,ticksSinceLastForcedTeleport,2,
field_73143_t,sendVelocityUpdates,2,
field_73144_s,firstUpdateDone,2,
field_73145_r,lastTrackedEntityPosZ,2,
field_73146_q,lastTrackedEntityPosY,2,
field_73147_p,lastTrackedEntityPosX,2,
field_73161_b,random,2,
field_73163_a,worldObj,2,
field_73167_f,noiseData3,2,
field_73168_g,noiseData4,2,
field_73169_d,noiseData1,2,
field_73170_e,noiseData2,2,
field_73171_b,netherNoiseGen7,2,
field_73172_c,genNetherBridge,2,
field_73173_a,netherNoiseGen6,2,
field_73174_n,netherrackExculsivityNoiseGen,2,
field_73175_o,worldObj,2,
field_73176_l,netherNoiseGen3,2,
field_73177_m,slowsandGravelNoiseGen,2,
field_73178_j,netherNoiseGen1,2,
field_73179_k,netherNoiseGen2,2,
field_73180_h,noiseData5,2,
field_73181_i,hellRNG,2,
field_73182_t,netherCaveGenerator,2,
field_73183_s,netherrackExclusivityNoise,2,
field_73184_r,gravelNoise,2,
field_73185_q,slowsandNoise,2,
field_73186_p,noiseField,2,
field_73190_f,noiseData4,2,
field_73191_g,noiseData5,2,
field_73192_d,noiseData2,2,
field_73193_e,noiseData3,2,
field_73194_b,noiseGen5,2,
field_73195_c,noiseData1,2,
field_73196_a,noiseGen4,2,
field_73197_n,densities,2,
field_73198_o,biomesForGeneration,2,
field_73199_l,noiseGen3,2,
field_73200_m,endWorld,2,
field_73201_j,noiseGen1,2,
field_73202_k,noiseGen2,2,
field_73204_i,endRNG,2,
field_73212_b,noiseGen6,2,
field_73213_c,mobSpawnerNoise,2,
field_73214_a,noiseGen5,2,
field_73220_k,rand,2,
field_73223_w,mineshaftGenerator,2,
field_73224_v,villageGenerator,2,
field_73225_u,strongholdGenerator,2,
field_73226_t,caveGenerator,2,
field_73227_s,stoneNoise,2,
field_73229_q,mapFeaturesEnabled,2,
field_73230_p,worldObj,2,
field_73231_z,biomesForGeneration,2,
field_73232_y,ravineGenerator,2,
field_73233_x,scatteredFeatureGenerator,2,
field_73235_d,worldObj,0,
field_73236_b,chunkMapping,0,
field_73237_c,chunkListing,0,
field_73238_a,blankChunk,0,
field_73244_f,id2ChunkMap,2,
field_73245_g,loadedChunks,2,
field_73246_d,serverChunkGenerator,2,
field_73247_e,chunkLoader,2,
field_73248_b,droppedChunksSet,2,
field_73249_c,dummyChunk,2,
field_73250_a,chunkLoadOverride,2,
field_73251_h,worldObj,2,
field_73260_f,flagsYAreasToUpdate,2,
field_73262_e,numBlocksToUpdate,2,
field_73263_b,playersWatchingChunk,2,
field_73264_c,currentChunk,2,
field_73672_b,serverProperties,1,
field_73673_c,serverPropertiesFile,1,
field_73692_f,banEndDate,2,
field_73693_g,reason,2,
field_73694_d,banStartDate,2,
field_73695_e,bannedBy,2,
field_73698_a,dateFormat,2,
field_73701_b,sender,1,
field_73702_a,command,1,
field_73725_b,mc,0,
field_73726_c,currentlyDisplayedText,0,
field_73735_i,zLevel,0,
field_73837_f,updateCounter,0,
field_73838_g,recordPlaying,0,
field_73839_d,mc,0,
field_73840_e,persistantChatGUI,0,
field_73841_b,itemRenderer,0,
field_73842_c,rand,0,
field_73843_a,prevVignetteBrightness,0,
field_73844_j,recordIsPlaying,0,
field_73845_h,recordPlayingUpFor,0,
field_73973_d,buttonResetDemo,0,
field_73974_b,updateCounter,0,
field_73975_c,splashText,0,
field_73976_a,rand,0,
field_73977_n,viewportTexture,0,
field_73978_o,titlePanoramaPaths,0,
field_73979_m,panoramaTimer,0,
field_74276_f,lastHRTime,0,
field_74277_g,lastSyncSysClock,0,
field_74278_d,timerSpeed,0,
field_74279_e,elapsedPartialTicks,0,
